First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
René LEDARD 	LEDARD 	René	M	Photo-Club de Paris	  P. C. P., 37, rue Gaudot-de-Mauroi, Paris.	  37, rue Gaudot-de-Mauroi, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	rue Godot-de-Mauroy	48.8717,2.32718	48.8717	2.32718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	347	Soirée d'Hiver.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
René LEDARD 	LEDARD 	René	M	Photo-Club de Paris	  P. C. P., 37, rue Gaudot-de-Mauroi, Paris.	  37, rue Gaudot-de-Mauroi, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	37	rue Godot-de-Mauroy	48.8717,2.32718	48.8717	2.32718	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	348	Le Vieux Saule.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
F. LEGROS 	LEGROS 	F.		Photo-Club de Paris	  P. C. P., Château de Laqueusne, près Moulins (Allier).	  Château de Laqueusne, près Moulins (Allier).	France	 	Moulins	46.564722222222,3.3325	46.564722222222	3.3325	 	Château de Laqueusne				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	349	Matinée d'Avril. 	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
F. LEGROS 	LEGROS 	F.		Photo-Club de Paris	  P. C. P., Château de Laqueusne, près Moulins (Allier).	  Château de Laqueusne, près Moulins (Allier).	France	 	Moulins	46.564722222222,3.3325	46.564722222222	3.3325	 	Château de Laqueusne				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	350	Les Faucheurs. 	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
F. LEGROS 	LEGROS 	F.		Photo-Club de Paris	  P. C. P., Château de Laqueusne, près Moulins (Allier).	  Château de Laqueusne, près Moulins (Allier).	France	 	Moulins	46.564722222222,3.3325	46.564722222222	3.3325	 	Château de Laqueusne				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	351	La Rentrée des Foins. 	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
R. LEMOINIER 	LEMOINIER 	R.			  25, rue de la Louvière, faubourg Saint-Maurice, Lille (Nord).	  25, rue de la Louvière, faubourg Saint-Maurice, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	25	 rue de la Louvière				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	352	Vallon de la Source bleue. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Émile LEPRÊTRE 	LEPRÊTRE 	Émile	M		  1, rue Denis-Godefroy, Lille (Nord).	  1, rue Denis-Godefroy, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	1	 rue Denis-Godefroy				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	353	Effet de Neige. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LE ROUX 	LE ROUX 	Paul	M	Photo-Club de Paris	  P. C. P., 48, boulevard Malesherbes, Paris.	  48, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	48	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	354	Vue prise de la Goulette (Tunisie).	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LE ROUX 	LE ROUX 	Paul	M	Photo-Club de Paris	  P. C. P., 48, boulevard Malesherbes, Paris.	  48, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	48	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	355	Sentier de Girgenti (Sicile).	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LE ROUX 	LE ROUX 	Paul	M	Photo-Club de Paris	  P. C. P., 48, boulevard Malesherbes, Paris.	  48, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	48	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	356	Côte de la Sicile, vue prise de Taormicra.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LE ROUX 	LE ROUX 	Paul	M	Photo-Club de Paris	  P. C. P., 48, boulevard Malesherbes, Paris.	  48, boulevard Malesherbes, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	48	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	357	Au Cap Martin.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
LESLIE SELBY	LESLIE SELBY			Camera Club de Londres	 C. C. L., 8, Minford Gardens, Londres (Angleterre).	  8, Minford Gardens, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	8	 Minford Gardens				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	358	La Rivière.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
LESLIE SELBY	LESLIE SELBY			Camera Club de Londres	 C. C. L., 8, Minford Gardens, Londres (Angleterre).	  8, Minford Gardens, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	8	 Minford Gardens				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	359	Chute du Jour.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
LESLIE SELBY	LESLIE SELBY			Camera Club de Londres	 C. C. L., 8, Minford Gardens, Londres (Angleterre).	  8, Minford Gardens, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	8	 Minford Gardens				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	360	Le Coucher du Soleil.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
LESLIE SELBY	LESLIE SELBY			Camera Club de Londres	 C. C. L., 8, Minford Gardens, Londres (Angleterre).	  8, Minford Gardens, Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	8	 Minford Gardens				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	361	Une Barque.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Paul LESOURD 	LESOURD 	Paul	M	Photo-Club de Paris / Société Photographique de la Touraine	  P. C. P. (Soc. Phot. de la Touraine), 34, rue Néricault-Destouches, Tours (Indre-et-Loire).	34, rue Néricault-Destouches, Tours (Indre-et-Loire).	France	 	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	34	 rue Néricault-Destouches				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	362	Les Avrins.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Bernard LINTOTT 	LINTOTT 	Bernard	M		  11, the Carfax, Horsham (Angleterre).	  11, the Carfax, Horsham (Angleterre).	England	 	Horsham	51.062,-0.325	51.062	-0.325	11	 the Carfax				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	363	Sur le Derwent.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Bernard LINTOTT 	LINTOTT 	Bernard	M		  11, the Carfax, Horsham (Angleterre).	  11, the Carfax, Horsham (Angleterre).	England	 	Horsham	51.062,-0.325	51.062	-0.325	11	 the Carfax				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	364	Les Nuages.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Bernard LINTOTT 	LINTOTT 	Bernard	M		  11, the Carfax, Horsham (Angleterre).	  11, the Carfax, Horsham (Angleterre).	England	 	Horsham	51.062,-0.325	51.062	-0.325	11	 the Carfax				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	365	Homestead près de Fulborough. (Sussex).				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
August Ritter von LOEHR 	LOEHR 	August Ritter	M	Camera Club de Vienne	  C. C. V., Elisabethstrasse I, Vienne (Autriche).	   Elisabethstrasse I, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	 	Elisabethstraße	48.202439,16.365682	48.202439	16.365682	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	366	Portrait de Jeune fille.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Maurice LOROIS 	LOROIS 	Maurice	M		  15, rue Arsène-Leloup, Nantes (Loire-Inférieure).	  15, rue Arsène-Leloup, Nantes (Loire-Inférieure).	France	 	Nantes	47.217222222222,-1.5538888888889	47.217222222222	-1.5538888888889	15	rue Arsène-Leloup	47.2118,-1.56937	47.2118	-1.56937	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	367	Un Coin d'Étang. (Le Plessin).	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Major J.-D. LYSAGHT 	LYSAGHT 	Major J.-D.	M	Camera Club de Londres	  C. C. L., Londres (Angleterre).	   Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	368	Pesase du Fromage à Alkmaar.	D. G. cl. Mp.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype), papier mat	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Major J.-D. LYSAGHT 	LYSAGHT 	Major J.-D.	M	Camera Club de Londres	  C. C. L., Londres (Angleterre).	   Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	369	A la Fontaine.	D. G. cl. Mp.	Épreuve directe	Papier au gelatino-chlorure (dit aristotype), papier mat	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
M.-G. de MAGNITOT 	MAGNITOT 	M.-G. de		Photo-Club de Paris	  P. C. P., château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	  château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	France	 	Magny-en-Vexin	49.154444444444,1.7866666666667	49.154444444444	1.7866666666667	 	Château de Magnitot	49.16622,1.73641	49.16622	1.73641	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	370	Labour d' Hiver. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
M.-G. de MAGNITOT 	MAGNITOT 	M.-G. de		Photo-Club de Paris	  P. C. P., château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	  château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	France	 	Magny-en-Vexin	49.154444444444,1.7866666666667	49.154444444444	1.7866666666667	 	Château de Magnitot	49.16622,1.73641	49.16622	1.73641	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	371	Dressage du Poulain. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
M.-G. de MAGNITOT 	MAGNITOT 	M.-G. de		Photo-Club de Paris	  P. C. P., château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	  château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	France	 	Magny-en-Vexin	49.154444444444,1.7866666666667	49.154444444444	1.7866666666667	 	Château de Magnitot	49.16622,1.73641	49.16622	1.73641	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	372	L'Abreuvoir.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
M.-G. de MAGNITOT 	MAGNITOT 	M.-G. de		Photo-Club de Paris	  P. C. P., château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	  château de Magnitot, par Magny-en-Vexin (Seine-et-Oise).	France	 	Magny-en-Vexin	49.154444444444,1.7866666666667	49.154444444444	1.7866666666667	 	Château de Magnitot	49.16622,1.73641	49.16622	1.73641	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	373	Moutons dans les prés salés.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri MAGRON	MAGRON	Henri	M		 41 bis, rue Neuve-Saint-Jean, Caen (Calvados).	 41 bis, rue Neuve-Saint-Jean, Caen (Calvados).	France	 	Caen	49.182222222222,-0.37055555555556	49.182222222222	-0.37055555555556	41	 rue Neuve-Saint-Jean				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	374	Clécy. Les bords de l'Orne.	A. S. Vr.	Agrandissement	Papier salé, virage à l'or	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri MAGRON	MAGRON	Henri	M		 41 bis, rue Neuve-Saint-Jean, Caen (Calvados).	 41 bis, rue Neuve-Saint-Jean, Caen (Calvados).	France	 	Caen	49.182222222222,-0.37055555555556	49.182222222222	-0.37055555555556	41	 rue Neuve-Saint-Jean				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	375	Galant Message.	D. S. Vr.	Épreuve directe	Papier salé, virage à l'or	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. MAIRESSE 	MAIRESSE 	L.			  6, rue des Ponts-de-Comines, Lille (Nord).	  6, rue des Ponts-de-Comines, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	6	Rue des Ponts-de-Comines				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	376	Parc Barbieux à Roubaix.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
L. MAIRESSE 	MAIRESSE 	L.			  6, rue des Ponts-de-Comines, Lille (Nord).	  6, rue des Ponts-de-Comines, Lille (Nord).	France	 	Lille	50.631944444444,3.0575	50.631944444444	3.0575	6	Rue des Ponts-de-Comines				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	377	Sentier couvert.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Viscount MAITLAND 	MAITLAND 	Viscount	M		  Lander (Écosse).	  Lander (Écosse).	Scotland	 					 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	378	« Though stricken to the heart wich winters cold				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Viscount MAITLAND 	MAITLAND 	Viscount	M		  Lander (Écosse).	  Lander (Écosse).	Scotland	 					 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	379	On the Leader.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Louis MALATIER 	MALATIER 	Louis	M	Photo-Club de Paris / Société Française de Photographie	  P. C. P. — S. F. P. Château de Chervinges, par Villefranche (Rhône).	     Château de Chervinges, par Villefranche (Rhône).	France	 	Gleizé	45.989166666667,4.6969444444444	45.989166666667	4.6969444444444	 	Château de Chervinges				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	380	Au temps de la Vieille Chanson.	D. Ch.	Épreuve directe	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Louis MALATIER 	MALATIER 	Louis	M	Photo-Club de Paris / Société Française de Photographie	  P. C. P. — S. F. P. Château de Chervinges, par Villefranche (Rhône).	     Château de Chervinges, par Villefranche (Rhône).	France	 	Gleizé	45.989166666667,4.6969444444444	45.989166666667	4.6969444444444	 	Château de Chervinges				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	381	L'Arbre fourchu.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Louis MALATIER 	MALATIER 	Louis	M	Photo-Club de Paris / Société Française de Photographie	  P. C. P. — S. F. P. Château de Chervinges, par Villefranche (Rhône).	     Château de Chervinges, par Villefranche (Rhône).	France	 	Gleizé	45.989166666667,4.6969444444444	45.989166666667	4.6969444444444	 	Château de Chervinges				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	382	Le Soir à l'Abreuvoir.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Dr Frederico MALLMANN 	MALLMANN 	Dr Frederico	M	Camera Club de Vienne	  C. C. V., I Elisabethstrasse, Vienne (Autriche).	   I Elisabethstrasse, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	 	Elisabethstraße	48.202439,16.365682	48.202439	16.365682	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	383	Portrait.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Dr Frederico MALLMANN 	MALLMANN 	Dr Frederico	M	Camera Club de Vienne	  C. C. V., I Elisabethstrasse, Vienne (Autriche).	   I Elisabethstrasse, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	 	Elisabethstraße	48.202439,16.365682	48.202439	16.365682	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	384	Portrait.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Thomas MANLY 	MANLY 	Thomas	M	Camera Club de Londres	 C. C. L., 140, Haverstock Hill Londres (Angleterre).	  140, Haverstock Hill Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	140	Haverstock Hill	51.54793,-0.16062	51.54793	-0.16062	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	385	Ma Mignonne.	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Thomas MANLY 	MANLY 	Thomas	M	Camera Club de Londres	 C. C. L., 140, Haverstock Hill Londres (Angleterre).	  140, Haverstock Hill Londres (Angleterre).	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	140	Haverstock Hill	51.54793,-0.16062	51.54793	-0.16062	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	386	Qu'est-ce que tu as fait?	D. Pl.	Épreuve directe	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Jules MANNHEIM 	MANNHEIM 	Jules	M		  7, rue Saint-Georges, Paris.	  7, rue Saint-Georges, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue Saint-Georges	48.8763,2.3371	48.8763	2.3371	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	387	Étude d'animaux. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Jules MANNHEIM 	MANNHEIM 	Jules	M		  7, rue Saint-Georges, Paris.	  7, rue Saint-Georges, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue Saint-Georges	48.8763,2.3371	48.8763	2.3371	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	388	Pâturage. Environs de Gisors.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Jules MANNHEIM 	MANNHEIM 	Jules	M		  7, rue Saint-Georges, Paris.	  7, rue Saint-Georges, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue Saint-Georges	48.8763,2.3371	48.8763	2.3371	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	389	Embouchure de la Touques.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Jules MANNHEIM 	MANNHEIM 	Jules	M		  7, rue Saint-Georges, Paris.	  7, rue Saint-Georges, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue Saint-Georges	48.8763,2.3371	48.8763	2.3371	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	390	Marine.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Jules MANNHEIM 	MANNHEIM 	Jules	M		  7, rue Saint-Georges, Paris.	  7, rue Saint-Georges, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	rue Saint-Georges	48.8763,2.3371	48.8763	2.3371	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	391	Tombereau sur la Plage.	D. Ch. V.	Épreuve directe	Papier au charbon velours Artigue	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
