File	Exhibition_Date	First name Last name	Last name of the artist	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the address	Street coordinate location	Street lat	Street long	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis
PCP_1902.tsv	1902	Charles SOLLET 	SOLLET 	Charles	male	Société d'Excursions des Amateurs de Photographie	  S. A. E. 1, rue Turbigo, Paris.	   1, rue Turbigo, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	1	rue de Turbigo	48.8652,2.35493	48.8652	2.35493	460	Aux Champs 	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée
PCP_1902.tsv	1902	Charles SOLLET 	SOLLET 	Charles	male	Société d'Excursions des Amateurs de Photographie	  S. A. E. 1, rue Turbigo, Paris.	   1, rue Turbigo, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	1	rue de Turbigo	48.8652,2.35493	48.8652	2.35493	461	Étude en sanguine 	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée
PCP_1902.tsv	1902	Charles SOLLET 	SOLLET 	Charles	male	Société d'Excursions des Amateurs de Photographie	  S. A. E. 1, rue Turbigo, Paris.	   1, rue Turbigo, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	1	rue de Turbigo	48.8652,2.35493	48.8652	2.35493	462	La Cuisinière 	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée
PCP_1902.tsv	1902	Auguste SOUZY 	SOUZY 	Auguste	male		 28, boulevard Périer, Marseille.	 28, boulevard Périer, Marseille.	France	Marseille	43.296666666667,5.3763888888889	43.296666666667	5.3763888888889	28	Q107099343	43.27827443786407,5.378053456310677	43.27827443786407	5.378053456310677	463	Étude 	D. Ch.	Épreuve directe	Papier au charbon
PCP_1902.tsv	1902	Maurice SQUEVILLE 	SQUEVILLE 	Maurice	male		 15, rue Eugénie, Saint-Mandé (Seine).	 15, rue Eugénie, Saint-Mandé (Seine).	France	Saint-Mandé	48.841388888889,2.4177777777778	48.841388888889	2.4177777777778	15	 rue Eugénie				464	Portrait d Enfant 	A.	Agrandissement	
PCP_1902.tsv	1902	Adolphus H. STOIBER 	STOIBER	Adolphus H.	male	Photo-Club de Paris	  P. C. P. 31, boulevard Haussmann, Paris.	   31, boulevard Haussmann, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	31	boulevard Haussmann	48.875,2.307222	48.875	2.307222	467	Arc de Titus  à Rome 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Adolphus H. STOIBER 	STOIBER	Adolphus H.	male	Photo-Club de Paris	  P. C. P. 31, boulevard Haussmann, Paris.	   31, boulevard Haussmann, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	31	boulevard Haussmann	48.875,2.307222	48.875	2.307222	468	En Provence 	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	Adolphus H. STOIBER 	STOIBER	Adolphus H.	male	Photo-Club de Paris	  P. C. P. 31, boulevard Haussmann, Paris.	   31, boulevard Haussmann, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	31	boulevard Haussmann	48.875,2.307222	48.875	2.307222	469	Approche de l orage  Venise  	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	J. STUMM 	STUMM 	J.	unknown		 20, rue d'Hauteville, Paris.	 20, rue d'Hauteville, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	20	rue d'Hauteville	48.8741,2.35065	48.8741	2.35065	473	Étude 	A. G. Cl.	Agrandissement	Papier au gelatino-chlorure (dit aristotype)
PCP_1902.tsv	1902	A. TAPONIER 	TAPONIER 	A.	unknown		 12, rue de la Paix, Paris.	 12, rue de la Paix, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue de la Paix	48.869130555556,2.3311277777778	48.869130555556	2.3311277777778	474	Première Sortie 	D.	Épreuve directe	
PCP_1902.tsv	1902	A. TAPONIER 	TAPONIER 	A.	unknown		 12, rue de la Paix, Paris.	 12, rue de la Paix, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue de la Paix	48.869130555556,2.3311277777778	48.869130555556	2.3311277777778	475	Profil d Enfant 	D. Ch.	Épreuve directe	Papier au charbon
PCP_1902.tsv	1902	A. TAPONIER 	TAPONIER 	A.	unknown		 12, rue de la Paix, Paris.	 12, rue de la Paix, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue de la Paix	48.869130555556,2.3311277777778	48.869130555556	2.3311277777778	476	Un Rayon de soleil 	D.	Épreuve directe	
PCP_1902.tsv	1902	A. TAPONIER 	TAPONIER 	A.	unknown		 12, rue de la Paix, Paris.	 12, rue de la Paix, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue de la Paix	48.869130555556,2.3311277777778	48.869130555556	2.3311277777778	477	Portrait de M  de Feure 	A.	Agrandissement	
PCP_1902.tsv	1902	A. TAPONIER 	TAPONIER 	A.	unknown		 12, rue de la Paix, Paris.	 12, rue de la Paix, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	12	rue de la Paix	48.869130555556,2.3311277777778	48.869130555556	2.3311277777778	478	Portrait en chapeau de Madame H  de D 	D. Ch.	Épreuve directe	Papier au charbon
PCP_1902.tsv	1902	Baron du TEIL DU HAVELT 	TEIL DU HAVELT 	Baron du	male	Photo-Club de Paris	  P. C. P. 3, avenue d'Antin, Paris.	   3, avenue d'Antin, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	3	avenue Franklin-D.-Roosevelt	48.86805,2.31016	48.86805	2.31016	479	Rêverie 			
PCP_1902.tsv	1902	Baron du TEIL DU HAVELT 	TEIL DU HAVELT 	Baron du	male	Photo-Club de Paris	  P. C. P. 3, avenue d'Antin, Paris.	   3, avenue d'Antin, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	3	avenue Franklin-D.-Roosevelt	48.86805,2.31016	48.86805	2.31016	480	Moutons au pâturage 			
PCP_1902.tsv	1902	Baron du TEIL DU HAVELT 	TEIL DU HAVELT 	Baron du	male	Photo-Club de Paris	  P. C. P. 3, avenue d'Antin, Paris.	   3, avenue d'Antin, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	3	avenue Franklin-D.-Roosevelt	48.86805,2.31016	48.86805	2.31016	481	La Napoule 			
PCP_1902.tsv	1902	Dr P. THÉOPHILE-GAUTIER 	THÉOPHILE-GAUTIER 	Dr P.	male		 46, rue de la Bienfaisance, Paris.	 46, rue de la Bienfaisance, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	46	rue de la Bienfaisance	48.8766,2.31704	48.8766	2.31704	482	Portrait de mademoiselle R  I 	D. Br.	Épreuve directe	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	Dr P. THÉOPHILE-GAUTIER 	THÉOPHILE-GAUTIER 	Dr P.	male		 46, rue de la Bienfaisance, Paris.	 46, rue de la Bienfaisance, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	46	rue de la Bienfaisance	48.8766,2.31704	48.8766	2.31704	483	Tête de Jeune Fille 	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée
PCP_1902.tsv	1902	Dr P. THÉOPHILE-GAUTIER 	THÉOPHILE-GAUTIER 	Dr P.	male		 46, rue de la Bienfaisance, Paris.	 46, rue de la Bienfaisance, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	46	rue de la Bienfaisance	48.8766,2.31704	48.8766	2.31704	484	Iseult 	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée
PCP_1902.tsv	1902	Dr P. THÉOPHILE-GAUTIER 	THÉOPHILE-GAUTIER 	Dr P.	male		 46, rue de la Bienfaisance, Paris.	 46, rue de la Bienfaisance, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	46	rue de la Bienfaisance	48.8766,2.31704	48.8766	2.31704	485	Étude 	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée
PCP_1902.tsv	1902	Dr P. THÉOPHILE-GAUTIER 	THÉOPHILE-GAUTIER 	Dr P.	male		 46, rue de la Bienfaisance, Paris.	 46, rue de la Bienfaisance, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	46	rue de la Bienfaisance	48.8766,2.31704	48.8766	2.31704	486	A la fenêtre 	D. Gb.	Épreuve directe	Procédé à la gomme bichromatée
PCP_1902.tsv	1902	A. de THORÉ 	THORÉ 	A. de	unknown		  Rue de la Sangle, Mantes (Seine-et-Oise).	  Rue de la Sangle, Mantes (Seine-et-Oise).	France	Mantes-la-Jolie	48.990555555556,1.7166666666667	48.990555555556	1.7166666666667	 	  Rue de la Sangle				489	La Lecture 	D.	Épreuve directe	
PCP_1902.tsv	1902	Émile THURNEYSSEN	THURNEYSSEN 	Émile	male	Photo-Club de Paris	  P. C. P. 10, rue de Tilsitt, Paris.	   10, rue de Tilsitt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de Tilsitt	48.875277777778,2.2952777777778	48.875277777778	2.2952777777778	490	Portraits de madame G  et de madesmoiselle C 	A. Br. Vu.	Agrandissement	Papier au gélatino-bromure d'argent, virage à l'azotate d'urane
PCP_1902.tsv	1902	Émile THURNEYSSEN	THURNEYSSEN 	Émile	male	Photo-Club de Paris	  P. C. P. 10, rue de Tilsitt, Paris.	   10, rue de Tilsitt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de Tilsitt	48.875277777778,2.2952777777778	48.875277777778	2.2952777777778	491	Bords de l Oise  en Hiver 	A. Br. Vu.	Agrandissement	Papier au gélatino-bromure d'argent, virage à l'azotate d'urane
PCP_1902.tsv	1902	Émile THURNEYSSEN	THURNEYSSEN 	Émile	male	Photo-Club de Paris	  P. C. P. 10, rue de Tilsitt, Paris.	   10, rue de Tilsitt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de Tilsitt	48.875277777778,2.2952777777778	48.875277777778	2.2952777777778	492	Jeanne d Arc 	A. Br. Vu.	Agrandissement	Papier au gélatino-bromure d'argent, virage à l'azotate d'urane
PCP_1902.tsv	1902	Émile THURNEYSSEN	THURNEYSSEN 	Émile	male	Photo-Club de Paris	  P. C. P. 10, rue de Tilsitt, Paris.	   10, rue de Tilsitt, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de Tilsitt	48.875277777778,2.2952777777778	48.875277777778	2.2952777777778	493	Ruines de l Abbaye d Ourscamp  Oise  	A. Br. Vu.	Agrandissement	Papier au gélatino-bromure d'argent, virage à l'azotate d'urane
PCP_1902.tsv	1902	Camille TOLLU 	TOLLU 	Camille	male	Photo-Club de Paris	  P. C. P. 9, rue de Grenelle, Paris.	   9, rue de Grenelle, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Grenelle	48.8575,2.31782	48.8575	2.31782	494	A Saint-Sec 			
PCP_1902.tsv	1902	Camille TOLLU 	TOLLU 	Camille	male	Photo-Club de Paris	  P. C. P. 9, rue de Grenelle, Paris.	   9, rue de Grenelle, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Grenelle	48.8575,2.31782	48.8575	2.31782	495	Le Portel 			
PCP_1902.tsv	1902	Camille TOLLU 	TOLLU 	Camille	male	Photo-Club de Paris	  P. C. P. 9, rue de Grenelle, Paris.	   9, rue de Grenelle, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Grenelle	48.8575,2.31782	48.8575	2.31782	496	Moutons à Pinceloup 			
PCP_1902.tsv	1902	Camille TOLLU 	TOLLU 	Camille	male	Photo-Club de Paris	  P. C. P. 9, rue de Grenelle, Paris.	   9, rue de Grenelle, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	9	rue de Grenelle	48.8575,2.31782	48.8575	2.31782	497	Boulogne-sur-mer  Futurs marins 			
PCP_1902.tsv	1902	Albert TOUCAS 	TOUCAS 	Albert	male	Photo-Club de Paris	  P. C. P. 29, boulevard des Batignolles, Paris.	   29, boulevard des Batignolles, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	29	boulevard des Batignolles	48.882215,2.32157	48.882215	2.32157	498	Contre-jour 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Claudius TOURANCHET 	TOURANCHET 	Claudius	male		 6, rue Jouffroy, Paris.	 6, rue Jouffroy, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	6	rue Jouffroy	48.84166666666667,2.3669444444444445	48.84166666666667	2.3669444444444445	499	Étude 	D. Ch. Fr.	Épreuve directe	Papier au charbon Fresson
PCP_1902.tsv	1902	Claudius TOURANCHET 	TOURANCHET 	Claudius	male		 6, rue Jouffroy, Paris.	 6, rue Jouffroy, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	6	rue Jouffroy	48.84166666666667,2.3669444444444445	48.84166666666667	2.3669444444444445	500	Étude 	D. Ch. Fr.	Épreuve directe	Papier au charbon Fresson
PCP_1902.tsv	1902	Comte B. TYSZKIEWICZ	TYSZKIEWICZ	Comte B.	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie	  P. C. P. - S. A. E. 2 bis, rue Boccador, Paris.	 2 bis, rue Boccador, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue du Boccador	48.867,2.30238	48.867	2.30238	501	Paysan japonais en costume de mauvais temps 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Comte B. TYSZKIEWICZ	TYSZKIEWICZ	Comte B.	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie	  P. C. P. - S. A. E. 2 bis, rue Boccador, Paris.	 2 bis, rue Boccador, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue du Boccador	48.867,2.30238	48.867	2.30238	502	Pèlerin japonais 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Comte B. TYSZKIEWICZ	TYSZKIEWICZ	Comte B.	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie	  P. C. P. - S. A. E. 2 bis, rue Boccador, Paris.	 2 bis, rue Boccador, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue du Boccador	48.867,2.30238	48.867	2.30238	503	La Fête des Cerisiers en fleurs à Tokio  21 avril  	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Comte B. TYSZKIEWICZ	TYSZKIEWICZ	Comte B.	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie	  P. C. P. - S. A. E. 2 bis, rue Boccador, Paris.	 2 bis, rue Boccador, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue du Boccador	48.867,2.30238	48.867	2.30238	504	Vieux Murs de Nankin 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Comte B. TYSZKIEWICZ	TYSZKIEWICZ	Comte B.	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie	  P. C. P. - S. A. E. 2 bis, rue Boccador, Paris.	 2 bis, rue Boccador, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	2	rue du Boccador	48.867,2.30238	48.867	2.30238	505	Jonque de Guerre	Ch.		Papier au charbon
PCP_1902.tsv	1902	Robert UBELMANN 	UBELMANN 	Robert	male		 7, boulevard Barbès, Paris.	 7, boulevard Barbès, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	7	boulevard Barbès	48.8875,2.34944444	48.8875	2.34944444	506	Soir sur le Leman  A  Br 	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	L. VALPINÇON 	VALPINÇON 	L.	unknown	Photo-Club de Paris	  P. C. P. 79, boulevard Malesherbes, Paris.	   79, boulevard Malesherbes, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	79	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	507	Le Pâturage 	A. Ch. V.	Agrandissement	Papier charbon velours Artigue
PCP_1902.tsv	1902	L. VALPINÇON 	VALPINÇON 	L.	unknown	Photo-Club de Paris	  P. C. P. 79, boulevard Malesherbes, Paris.	   79, boulevard Malesherbes, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	79	boulevard Malesherbes	48.87976,2.31387	48.87976	2.31387	508	Trappistes allant au travail 	A. Ch. V.	Agrandissement	Papier charbon velours Artigue
PCP_1902.tsv	1902	G. VIEUILLE 	VIEUILLE 	G.	male	Société Française de Photographie	  S. F. P. 10, rue Dalayrac, Fontenay-sous-Bois (Seine).	   10, rue Dalayrac, Fontenay-sous-Bois (Seine).	France	Fontenay-sous-Bois	48.851666666667,2.4772222222222	48.851666666667	2.4772222222222	10	rue Dalayrac	48.84893,2.4622	48.84893	2.4622	511	Les Lys 	A.	Agrandissement	
PCP_1902.tsv	1902	G. VIEUILLE 	VIEUILLE 	G.	male	Société Française de Photographie	  S. F. P. 10, rue Dalayrac, Fontenay-sous-Bois (Seine).	   10, rue Dalayrac, Fontenay-sous-Bois (Seine).	France	Fontenay-sous-Bois	48.851666666667,2.4772222222222	48.851666666667	2.4772222222222	10	rue Dalayrac	48.84893,2.4622	48.84893	2.4622	512	Fleurs des Près 	A.	Agrandissement	
PCP_1902.tsv	1902	G. VIEUILLE 	VIEUILLE 	G.	male	Société Française de Photographie	  S. F. P. 10, rue Dalayrac, Fontenay-sous-Bois (Seine).	   10, rue Dalayrac, Fontenay-sous-Bois (Seine).	France	Fontenay-sous-Bois	48.851666666667,2.4772222222222	48.851666666667	2.4772222222222	10	rue Dalayrac	48.84893,2.4622	48.84893	2.4622	513	Notre-Dame de Paris  Le soleil déclinait  le soir  prompt à le suivre  Brunissait l horizon    VICTOR HUGO 			
PCP_1902.tsv	1902	Comte de la VILLESTREUX 	VILLESTREUX 	Comte de la	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie	  P. C. P. - S. A. E. 27, rue Raynouard, Paris.	 27, rue Raynouard, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	27	rue Raynouard	48.8551,2.28023	48.8551	2.28023	514	Fontaine à Tipoli 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Comte de la VILLESTREUX 	VILLESTREUX 	Comte de la	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie	  P. C. P. - S. A. E. 27, rue Raynouard, Paris.	 27, rue Raynouard, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	27	rue Raynouard	48.8551,2.28023	48.8551	2.28023	515	Oasis de Tripoli 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Étienne WALLON 	WALLON 	Étienne	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie / Société Française de Photographie	  P. C. P. -S. A. E. -S. F. P. 65, rue de Prony, Paris.	65, rue de Prony, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	65	rue de Prony	48.8841,2.29996	48.8841	2.29996	516	Soirs de Bretagne  La Sortie des Sardinières 	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	Étienne WALLON 	WALLON 	Étienne	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie / Société Française de Photographie	  P. C. P. -S. A. E. -S. F. P. 65, rue de Prony, Paris.	65, rue de Prony, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	65	rue de Prony	48.8841,2.29996	48.8841	2.29996	517	Soirs de Bretagne  Autour du Puits 	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	Étienne WALLON 	WALLON 	Étienne	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie / Société Française de Photographie	  P. C. P. -S. A. E. -S. F. P. 65, rue de Prony, Paris.	65, rue de Prony, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	65	rue de Prony	48.8841,2.29996	48.8841	2.29996	518	Au Pardon de Notre-Dame de la Pitié 	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	Étienne WALLON 	WALLON 	Étienne	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie / Société Française de Photographie	  P. C. P. -S. A. E. -S. F. P. 65, rue de Prony, Paris.	65, rue de Prony, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	65	rue de Prony	48.8841,2.29996	48.8841	2.29996	519	Bords du Morbihan  Noyalo  	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	Étienne WALLON 	WALLON 	Étienne	male	Photo-Club de Paris / Société d'Excursions des Amateurs de Photographie / Société Française de Photographie	  P. C. P. -S. A. E. -S. F. P. 65, rue de Prony, Paris.	65, rue de Prony, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	65	rue de Prony	48.8841,2.29996	48.8841	2.29996	520	Effet de Matin  Hennebont 	A. Br.	Agrandissement	Papier au gélatino-bromure d'argent
PCP_1902.tsv	1902	Dr Melville WASSERMANN 	WASSERMANN 	Dr Melville	male	Photo-Club de Paris	  P. C. P. 1, rue du Général-Foy, Paris.	   1, rue du Général-Foy, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	1	rue du Général-Foy	48.8778,2.31821	48.8778	2.31821	531	Noce Arabe au Caire en 1900 	A. Ch.	Agrandissement	Papier au charbon
PCP_1902.tsv	1902	Albert YVON 	YVON 	Albert	male		 2, rue de l'Hôtel-de- Ville, Vincennes (Seine).	 2, rue de l'Hôtel-de-Ville, Vincennes (Seine).	France	Vincennes	48.847777777778,2.4391666666667	48.847777777778	2.4391666666667	2	 rue de l'Hôtel-de-Ville				542	La Bonne Pipe 	D.	Épreuve directe	
PCP_1902.tsv	1902	Albert YVON 	YVON 	Albert	male		 2, rue de l'Hôtel-de- Ville, Vincennes (Seine).	 2, rue de l'Hôtel-de-Ville, Vincennes (Seine).	France	Vincennes	48.847777777778,2.4391666666667	48.847777777778	2.4391666666667	2	 rue de l'Hôtel-de-Ville				543	Le Vieux Fumeur 	D.	Épreuve directe	
PCP_1902.tsv	1902	Albert YVON 	YVON 	Albert	male		 2, rue de l'Hôtel-de- Ville, Vincennes (Seine).	 2, rue de l'Hôtel-de-Ville, Vincennes (Seine).	France	Vincennes	48.847777777778,2.4391666666667	48.847777777778	2.4391666666667	2	 rue de l'Hôtel-de-Ville				544	Magda 	D.	Épreuve directe	
PCP_1902.tsv	1902	Albert YVON 	YVON 	Albert	male		 2, rue de l'Hôtel-de- Ville, Vincennes (Seine).	 2, rue de l'Hôtel-de-Ville, Vincennes (Seine).	France	Vincennes	48.847777777778,2.4391666666667	48.847777777778	2.4391666666667	2	 rue de l'Hôtel-de-Ville				545	Le Pont-Neuf au matin 	D.	Épreuve directe	
PCP_1898.tsv	1898	Henri ADAM 	ADAM 	Henri	male		 3, impasse Cauvigny, Caen (Calvados).	 3, impasse Cauvigny, Caen (Calvados).	France	Caen	49.182222222222,-0.37055555555556	49.182222222222	-0.37055555555556	3	 impasse Cauvigny				1	Coucher de Soleil 	D. S.	Epreuve directe	Papier salé
PCP_1898.tsv	1898	Henry BALLIF 	BALLIF 	Henry	male		 2, rue Balzac, Tours (Indre-et-Loire).	 2, rue Balzac, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	2	 rue Balzac				9	La Loire à Montlouis 	Gb.		Procédé à la gomme bichromatée
PCP_1898.tsv	1898	Henry BALLIF 	BALLIF 	Henry	male		 2, rue Balzac, Tours (Indre-et-Loire).	 2, rue Balzac, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	2	 rue Balzac				10	Les Frères sur le plage de Concarneau 	A.	Agrandissement	
PCP_1898.tsv	1898	Henry BALLIF 	BALLIF 	Henry	male		 2, rue Balzac, Tours (Indre-et-Loire).	 2, rue Balzac, Tours (Indre-et-Loire).	France	Tours	47.392777777778,0.68833333333333	47.392777777778	0.68833333333333	2	 rue Balzac				11	Cotre à la Côte 	A.	Agrandissement	
PCP_1898.tsv	1898	Augustin BARBICHON 	BARBICHON 	Augustin	male		 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	France	Versailles	48.804722222222,2.1341666666667	48.804722222222	2.1341666666667	19	rue Georges-Clemenceau				12	Contemplation 			
PCP_1898.tsv	1898	Augustin BARBICHON 	BARBICHON 	Augustin	male		 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	 19, rue Saint-Pierre, Versailles (Seine-et-Oise)	France	Versailles	48.804722222222,2.1341666666667	48.804722222222	2.1341666666667	19	rue Georges-Clemenceau				13	Sourire 			
PCP_1898.tsv	1898	L. BEAU	BEAU 	L.	unknown	Société d'Excursions des Amateurs Photographes	 S. A. E. 10, rue de la Terrasse, Paris.	  10, rue de la Terrasse, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de la Terrasse	48.8821,2.31387	48.8821	2.31387	22	Port de Saint-Gingolph  lac de Genève  	Br.		Papier au gelatino-bromure d'argent
PCP_1898.tsv	1898	L. BEAU	BEAU 	L.	unknown	Société d'Excursions des Amateurs Photographes	 S. A. E. 10, rue de la Terrasse, Paris.	  10, rue de la Terrasse, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	10	rue de la Terrasse	48.8821,2.31387	48.8821	2.31387	23	Sous bois à Château-Landon 	Br.		Papier au gelatino-bromure d'argent
PCP_1898.tsv	1898	Adolphe BEAUVALLET 	BEAUVALLET 	Adolphe	male		 20, passage de l'Industrie, Paris.	 20, passage de l'Industrie, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	20	passage de l'Industrie	48.8712,2.35461	48.8712	2.35461	24	Fin d Hiver 	Gb.		Procédé à la gomme bichromatée
PCP_1898.tsv	1898	Alfred BÉGOZ	BÉGOZ	Alfred	male		 24, cité Trévise, Paris.	 24, cité Trévise, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	24	cité de Trévise	48.8751,2.34699	48.8751	2.34699	25	Laveuses 	A. Pl.	Agrandissement	Papier au platine
PCP_1898.tsv	1898	Alfred BÉGOZ	BÉGOZ	Alfred	male		 24, cité Trévise, Paris.	 24, cité Trévise, Paris.	France	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	24	cité de Trévise	48.8751,2.34699	48.8751	2.34699	26	Le Fort Saint-Pierre  Noirmoutiers  	A. Pl.	Agrandissement	Papier au platine
